"תחנה","תאריך ושעה (שעון קיץ)","לחות יחסית (%)","כיוון הרוח (מעלות)","מהירות רוח (מטר לשניה)"
"ירושלים, מרכז","23/10/2022 12:00","43","110","1.6"
"ירושלים, מרכז","23/10/2022 12:10","40","120","1.5"
"ירושלים, מרכז","23/10/2022 12:20","38","142","1.8"
"ירושלים, מרכז","23/10/2022 12:30","37","125","1.3"
"ירושלים, מרכז","23/10/2022 12:40","37","145","1.3"
"ירושלים, מרכז","23/10/2022 12:50","35","159","1.6"
"ירושלים, מרכז","23/10/2022 13:00","33","140","1"
"ירושלים, מרכז","23/10/2022 13:10","32","263","1"
"ירושלים, מרכז","23/10/2022 13:20","30","120","0.9"
"ירושלים, מרכז","23/10/2022 13:30","32","181","1"
"ירושלים, מרכז","23/10/2022 13:40","36","294","1.3"
"ירושלים, מרכז","23/10/2022 13:50","38","307","2"
"ירושלים, מרכז","23/10/2022 14:00","50","283","4.1"
"ירושלים, מרכז","23/10/2022 14:10","60","308","4.1"
"ירושלים, מרכז","23/10/2022 14:20","66","312","4.7"
"ירושלים, מרכז","23/10/2022 14:30","69","287","3.8"
"ירושלים, מרכז","23/10/2022 14:40","72","304","4"
"ירושלים, מרכז","23/10/2022 14:50","75","281","3.8"
"ירושלים, מרכז","23/10/2022 15:00","78","279","5.6"
"ירושלים, מרכז","23/10/2022 15:10","80","312","4.1"
"ירושלים, מרכז","23/10/2022 15:20","81","285","4.4"
"ירושלים, מרכז","23/10/2022 15:30","84","286","4.4"
"ירושלים, מרכז","23/10/2022 15:40","85","288","4.3"
"ירושלים, מרכז","23/10/2022 15:50","87","301","4.3"
"ירושלים, מרכז","23/10/2022 16:00","88","312","4.9"
"ירושלים, מרכז","23/10/2022 16:10","88","299","4.1"
"ירושלים, מרכז","23/10/2022 16:20","88","289","5.2"
"ירושלים, מרכז","23/10/2022 16:30","87","286","5.6"
"ירושלים, מרכז","23/10/2022 16:40","82","288","5.5"
"ירושלים, מרכז","23/10/2022 16:50","80","294","4.3"
"ירושלים, מרכז","23/10/2022 17:00","78","295","3.7"
"ירושלים, מרכז","23/10/2022 17:10","81","300","3.6"
"ירושלים, מרכז","23/10/2022 17:20","85","285","4.6"
"ירושלים, מרכז","23/10/2022 17:30","86","300","3.3"
"ירושלים, מרכז","23/10/2022 17:40","86","309","4.3"
"ירושלים, מרכז","23/10/2022 17:50","88","313","4.6"
"ירושלים, מרכז","23/10/2022 18:00","90","311","4.6"
"ירושלים, מרכז","23/10/2022 18:10","90","304","3.6"
"ירושלים, מרכז","23/10/2022 18:20","90","295","2.5"
"ירושלים, מרכז","23/10/2022 18:30","89","313","4"
"ירושלים, מרכז","23/10/2022 18:40","89","315","4.1"
"ירושלים, מרכז","23/10/2022 18:50","90","314","3.8"
"ירושלים, מרכז","23/10/2022 19:00","90","308","3.5"
"ירושלים, מרכז","23/10/2022 19:10","90","307","3.7"
"ירושלים, מרכז","23/10/2022 19:20","90","311","3.6"
"ירושלים, מרכז","23/10/2022 19:30","90","310","4"
"ירושלים, מרכז","23/10/2022 19:40","91","311","4.3"
"ירושלים, מרכז","23/10/2022 19:50","91","311","3.3"
"ירושלים, מרכז","23/10/2022 20:00","90","310","2.9"
"ירושלים, מרכז","23/10/2022 20:10","90","314","3.5"
"ירושלים, מרכז","23/10/2022 20:20","91","314","2.9"
"ירושלים, מרכז","23/10/2022 20:30","91","320","3.4"
"ירושלים, מרכז","23/10/2022 20:40","91","305","2.8"
"ירושלים, מרכז","23/10/2022 20:50","90","308","2.4"
"ירושלים, מרכז","23/10/2022 21:00","91","285","2.6"
"ירושלים, מרכז","23/10/2022 21:10","91","282","2.2"
"ירושלים, מרכז","23/10/2022 21:20","91","281","2.4"
"ירושלים, מרכז","23/10/2022 21:30","91","278","2.5"
"ירושלים, מרכז","23/10/2022 21:40","91","268","3"
"ירושלים, מרכז","23/10/2022 21:50","92","287","3.4"
"ירושלים, מרכז","23/10/2022 22:00","92","283","3.8"
"ירושלים, מרכז","23/10/2022 22:10","92","285","4"
"ירושלים, מרכז","23/10/2022 22:20","91","286","3.7"
"ירושלים, מרכז","23/10/2022 22:30","90","303","3.4"
"ירושלים, מרכז","23/10/2022 22:40","89","314","3.2"
"ירושלים, מרכז","23/10/2022 22:50","89","318","3"
"ירושלים, מרכז","23/10/2022 23:00","89","314","2.7"
"ירושלים, מרכז","23/10/2022 23:10","89","307","2.8"
"ירושלים, מרכז","23/10/2022 23:20","89","304","2.2"
"ירושלים, מרכז","23/10/2022 23:30","87","309","2.9"
"ירושלים, מרכז","23/10/2022 23:40","87","311","3.5"
"ירושלים, מרכז","23/10/2022 23:50","88","310","3.2"
"ירושלים, מרכז","24/10/2022 00:00","87","307","3.2"
"ירושלים, מרכז","24/10/2022 00:10","86","309","3.1"
"ירושלים, מרכז","24/10/2022 00:20","84","318","3.7"
"ירושלים, מרכז","24/10/2022 00:30","84","312","3.2"
"ירושלים, מרכז","24/10/2022 00:40","84","308","3.4"
"ירושלים, מרכז","24/10/2022 00:50","84","317","3.1"
"ירושלים, מרכז","24/10/2022 01:00","82","318","3.7"
"ירושלים, מרכז","24/10/2022 01:10","81","319","3.4"
"ירושלים, מרכז","24/10/2022 01:20","82","322","3.3"
"ירושלים, מרכז","24/10/2022 01:30","84","329","2.6"
"ירושלים, מרכז","24/10/2022 01:40","85","315","2.1"
"ירושלים, מרכז","24/10/2022 01:50","86","320","2.7"
"ירושלים, מרכז","24/10/2022 02:00","86","324","2.9"
"ירושלים, מרכז","24/10/2022 02:10","85","334","3.1"
"ירושלים, מרכז","24/10/2022 02:20","83","335","3.1"
"ירושלים, מרכז","24/10/2022 02:30","82","330","3.5"
"ירושלים, מרכז","24/10/2022 02:40","82","328","3.5"
"ירושלים, מרכז","24/10/2022 02:50","82","336","4.1"
"ירושלים, מרכז","24/10/2022 03:00","82","334","3.9"
"ירושלים, מרכז","24/10/2022 03:10","83","335","3.7"
"ירושלים, מרכז","24/10/2022 03:20","83","334","4"
"ירושלים, מרכז","24/10/2022 03:30","84","328","4.1"
"ירושלים, מרכז","24/10/2022 03:40","84","331","3.9"
"ירושלים, מרכז","24/10/2022 03:50","84","318","4.5"
"ירושלים, מרכז","24/10/2022 04:00","85","318","3.9"
"ירושלים, מרכז","24/10/2022 04:10","85","318","3.9"
"ירושלים, מרכז","24/10/2022 04:20","86","323","4"
"ירושלים, מרכז","24/10/2022 04:30","86","317","3.3"
"ירושלים, מרכז","24/10/2022 04:40","86","313","3.3"
"ירושלים, מרכז","24/10/2022 04:50","87","312","3.2"
"ירושלים, מרכז","24/10/2022 05:00","87","309","3.5"
"ירושלים, מרכז","24/10/2022 05:10","88","314","3.3"
"ירושלים, מרכז","24/10/2022 05:20","88","312","3.2"
"ירושלים, מרכז","24/10/2022 05:30","89","314","2.8"
"ירושלים, מרכז","24/10/2022 05:40","89","311","2.9"
"ירושלים, מרכז","24/10/2022 05:50","89","303","2.8"
"ירושלים, מרכז","24/10/2022 06:00","90","313","3.4"
"ירושלים, מרכז","24/10/2022 06:10","90","313","2.8"
"ירושלים, מרכז","24/10/2022 06:20","90","308","2.7"
"ירושלים, מרכז","24/10/2022 06:30","90","310","3"
"ירושלים, מרכז","24/10/2022 06:40","90","309","2.9"
"ירושלים, מרכז","24/10/2022 06:50","90","306","2.4"
"ירושלים, מרכז","24/10/2022 07:00","91","309","2.9"
"ירושלים, מרכז","24/10/2022 07:10","90","308","2.8"
"ירושלים, מרכז","24/10/2022 07:20","90","311","2.9"
"ירושלים, מרכז","24/10/2022 07:30","90","313","2.9"
"ירושלים, מרכז","24/10/2022 07:40","89","308","2.6"
"ירושלים, מרכז","24/10/2022 07:50","89","314","2.7"
"ירושלים, מרכז","24/10/2022 08:00","87","315","2.7"
"ירושלים, מרכז","24/10/2022 08:10","86","318","2.7"
"ירושלים, מרכז","24/10/2022 08:20","84","319","3.4"
"ירושלים, מרכז","24/10/2022 08:30","84","325","2.7"
"ירושלים, מרכז","24/10/2022 08:40","83","323","3"
"ירושלים, מרכז","24/10/2022 08:50","82","324","2.5"
"ירושלים, מרכז","24/10/2022 09:00","80","322","2.9"
"ירושלים, מרכז","24/10/2022 09:10","79","318","3.5"
"ירושלים, מרכז","24/10/2022 09:20","78","322","3.2"
"ירושלים, מרכז","24/10/2022 09:30","77","317","2.8"
"ירושלים, מרכז","24/10/2022 09:40","76","316","3"
"ירושלים, מרכז","24/10/2022 09:50","75","319","2.8"
"ירושלים, מרכז","24/10/2022 10:00","74","338","2.8"
"ירושלים, מרכז","24/10/2022 10:10","72","1","2.6"
"ירושלים, מרכז","24/10/2022 10:20","69","353","2.5"
"ירושלים, מרכז","24/10/2022 10:30","69","346","1.7"
"ירושלים, מרכז","24/10/2022 10:40","68","343","1.1"
"ירושלים, מרכז","24/10/2022 10:50","66","323","1.8"
"ירושלים, מרכז","24/10/2022 11:00","65","0","1.7"
"ירושלים, מרכז","24/10/2022 11:10","64","309","2.1"
"ירושלים, מרכז","24/10/2022 11:20","63","238","1.2"
"ירושלים, מרכז","24/10/2022 11:30","62","2","1.7"
"ירושלים, מרכז","24/10/2022 11:40","63","348","0.7"
"ירושלים, מרכז","24/10/2022 11:50","62","112","1.6"
"ירושלים, מרכז","24/10/2022 12:00","62","48","1.3"
"ירושלים, מרכז","24/10/2022 12:10","59","103","1.6"
"ירושלים, מרכז","24/10/2022 12:20","57","142","1.9"
"ירושלים, מרכז","24/10/2022 12:30","56","139","0.8"
"ירושלים, מרכז","24/10/2022 12:40","56","116","1.4"
"ירושלים, מרכז","24/10/2022 12:50","57","96","1"
"ירושלים, מרכז","24/10/2022 13:00","57","40","1.2"
"ירושלים, מרכז","24/10/2022 13:10","62","324","3"
"ירושלים, מרכז","24/10/2022 13:20","65","341","2.9"
"ירושלים, מרכז","24/10/2022 13:30","63","342","2.2"
"ירושלים, מרכז","24/10/2022 13:40","61","358","1.6"
"ירושלים, מרכז","24/10/2022 13:50","61","293","1.9"
"ירושלים, מרכז","24/10/2022 14:00","61","349","2.1"
"ירושלים, מרכז","24/10/2022 14:10","60","299","1.1"
"ירושלים, מרכז","24/10/2022 14:20","58","310","1.8"
"ירושלים, מרכז","24/10/2022 14:30","59","315","2.3"
"ירושלים, מרכז","24/10/2022 14:40","59","11","2"
"ירושלים, מרכז","24/10/2022 14:50","56","353","1.3"
"ירושלים, מרכז","24/10/2022 15:00","55","323","1.9"
"ירושלים, מרכז","24/10/2022 15:10","54","306","2.1"
"ירושלים, מרכז","24/10/2022 15:20","56","295","2.9"
"ירושלים, מרכז","24/10/2022 15:30","55","309","2.7"
"ירושלים, מרכז","24/10/2022 15:40","56","321","2.6"
"ירושלים, מרכז","24/10/2022 15:50","56","334","2.3"
"ירושלים, מרכז","24/10/2022 16:00","55","13","2.1"
"ירושלים, מרכז","24/10/2022 16:10","53","19","2.9"
"ירושלים, מרכז","24/10/2022 16:20","54","18","2.9"
"ירושלים, מרכז","24/10/2022 16:30","54","6","1.9"
"ירושלים, מרכז","24/10/2022 16:40","58","350","2.1"
"ירושלים, מרכז","24/10/2022 16:50","61","307","2.7"
"ירושלים, מרכז","24/10/2022 17:00","62","291","2.6"
"ירושלים, מרכז","24/10/2022 17:10","65","306","3.5"
"ירושלים, מרכז","24/10/2022 17:20","71","304","3.3"
"ירושלים, מרכז","24/10/2022 17:30","74","316","2.9"
"ירושלים, מרכז","24/10/2022 17:40","75","312","2.6"
"ירושלים, מרכז","24/10/2022 17:50","77","311","3.1"
"ירושלים, מרכז","24/10/2022 18:00","78","289","3.1"
"ירושלים, מרכז","24/10/2022 18:10","78","294","2.8"
"ירושלים, מרכז","24/10/2022 18:20","78","302","2.9"
"ירושלים, מרכז","24/10/2022 18:30","79","312","3.1"
"ירושלים, מרכז","24/10/2022 18:40","80","309","2.8"
"ירושלים, מרכז","24/10/2022 18:50","82","314","3.4"
"ירושלים, מרכז","24/10/2022 19:00","83","307","3"
"ירושלים, מרכז","24/10/2022 19:10","85","314","3.1"
"ירושלים, מרכז","24/10/2022 19:20","86","319","2.9"
"ירושלים, מרכז","24/10/2022 19:30","87","323","3.6"
"ירושלים, מרכז","24/10/2022 19:40","86","318","3.7"
"ירושלים, מרכז","24/10/2022 19:50","86","326","3.4"
"ירושלים, מרכז","24/10/2022 20:00","84","328","2.6"
"ירושלים, מרכז","24/10/2022 20:10","82","312","2.7"
"ירושלים, מרכז","24/10/2022 20:20","82","325","2.4"
"ירושלים, מרכז","24/10/2022 20:30","83","337","2.6"
"ירושלים, מרכז","24/10/2022 20:40","83","340","2.7"
"ירושלים, מרכז","24/10/2022 20:50","83","343","3.1"
"ירושלים, מרכז","24/10/2022 21:00","83","339","2.8"
"ירושלים, מרכז","24/10/2022 21:10","83","336","2.6"
"ירושלים, מרכז","24/10/2022 21:20","83","336","2.8"
"ירושלים, מרכז","24/10/2022 21:30","83","356","2.5"
"ירושלים, מרכז","24/10/2022 21:40","84","347","2.8"
"ירושלים, מרכז","24/10/2022 21:50","84","351","2.7"
"ירושלים, מרכז","24/10/2022 22:00","82","343","2.9"
"ירושלים, מרכז","24/10/2022 22:10","80","338","2.4"
"ירושלים, מרכז","24/10/2022 22:20","79","343","2.6"
"ירושלים, מרכז","24/10/2022 22:30","78","336","2.5"
"ירושלים, מרכז","24/10/2022 22:40","76","343","2.6"
"ירושלים, מרכז","24/10/2022 22:50","75","345","2.6"
"ירושלים, מרכז","24/10/2022 23:00","75","347","2.7"
"ירושלים, מרכז","24/10/2022 23:10","73","339","2.3"
"ירושלים, מרכז","24/10/2022 23:20","68","348","2.1"
"ירושלים, מרכז","24/10/2022 23:30","63","351","2.4"
"ירושלים, מרכז","24/10/2022 23:40","66","3","2.5"
"ירושלים, מרכז","24/10/2022 23:50","65","359","2.6"
"ירושלים, מרכז","25/10/2022 00:00","60","342","2.1"
"ירושלים, מרכז","25/10/2022 00:10","54","350","2.1"
"ירושלים, מרכז","25/10/2022 00:20","51","348","2.4"
"ירושלים, מרכז","25/10/2022 00:30","50","348","2.1"
"ירושלים, מרכז","25/10/2022 00:40","50","349","2.4"
"ירושלים, מרכז","25/10/2022 00:50","52","346","2"
"ירושלים, מרכז","25/10/2022 01:00","52","342","2"
"ירושלים, מרכז","25/10/2022 01:10","51","348","2.4"
"ירושלים, מרכז","25/10/2022 01:20","50","348","2.6"
"ירושלים, מרכז","25/10/2022 01:30","48","351","2.4"
"ירושלים, מרכז","25/10/2022 01:40","47","356","2.6"
"ירושלים, מרכז","25/10/2022 01:50","46","3","2.7"
"ירושלים, מרכז","25/10/2022 02:00","46","2","2.4"
"ירושלים, מרכז","25/10/2022 02:10","48","360","2.1"
"ירושלים, מרכז","25/10/2022 02:20","49","1","2.1"
"ירושלים, מרכז","25/10/2022 02:30","49","12","2.5"
"ירושלים, מרכז","25/10/2022 02:40","50","30","2.3"
"ירושלים, מרכז","25/10/2022 02:50","51","43","2.5"
"ירושלים, מרכז","25/10/2022 03:00","52","52","2.2"
"ירושלים, מרכז","25/10/2022 03:10","53","59","2.7"
"ירושלים, מרכז","25/10/2022 03:20","54","59","2.7"
"ירושלים, מרכז","25/10/2022 03:30","55","58","3.5"
"ירושלים, מרכז","25/10/2022 03:40","55","62","3.3"
"ירושלים, מרכז","25/10/2022 03:50","55","64","2.8"
"ירושלים, מרכז","25/10/2022 04:00","55","74","3"
"ירושלים, מרכז","25/10/2022 04:10","55","77","2.4"
"ירושלים, מרכז","25/10/2022 04:20","55","82","2.8"
"ירושלים, מרכז","25/10/2022 04:30","56","85","3"
"ירושלים, מרכז","25/10/2022 04:40","55","89","3.7"
"ירושלים, מרכז","25/10/2022 04:50","55","93","3.2"
"ירושלים, מרכז","25/10/2022 05:00","56","90","3.3"
"ירושלים, מרכז","25/10/2022 05:10","56","88","3.6"
"ירושלים, מרכז","25/10/2022 05:20","57","90","3.4"
"ירושלים, מרכז","25/10/2022 05:30","57","91","3.7"
"ירושלים, מרכז","25/10/2022 05:40","58","92","3.4"
"ירושלים, מרכז","25/10/2022 05:50","58","96","3.1"
"ירושלים, מרכז","25/10/2022 06:00","58","88","3.9"
"ירושלים, מרכז","25/10/2022 06:10","58","86","3.4"
"ירושלים, מרכז","25/10/2022 06:20","58","89","3.6"
"ירושלים, מרכז","25/10/2022 06:30","58","92","3.3"
"ירושלים, מרכז","25/10/2022 06:40","58","91","3.5"
"ירושלים, מרכז","25/10/2022 06:50","58","88","3"
"ירושלים, מרכז","25/10/2022 07:00","58","88","2.7"
"ירושלים, מרכז","25/10/2022 07:10","58","76","2.5"
"ירושלים, מרכז","25/10/2022 07:20","57","70","2.3"
"ירושלים, מרכז","25/10/2022 07:30","56","85","2.7"
"ירושלים, מרכז","25/10/2022 07:40","55","84","3.3"
"ירושלים, מרכז","25/10/2022 07:50","54","85","3.2"
"ירושלים, מרכז","25/10/2022 08:00","53","83","3.7"
"ירושלים, מרכז","25/10/2022 08:10","52","86","3.7"
"ירושלים, מרכז","25/10/2022 08:20","52","85","3.6"
"ירושלים, מרכז","25/10/2022 08:30","51","89","4.6"
"ירושלים, מרכז","25/10/2022 08:40","51","92","4.1"
"ירושלים, מרכז","25/10/2022 08:50","50","89","4.3"
"ירושלים, מרכז","25/10/2022 09:00","50","87","4.4"
"ירושלים, מרכז","25/10/2022 09:10","49","91","4.9"
"ירושלים, מרכז","25/10/2022 09:20","48","92","4"
"ירושלים, מרכז","25/10/2022 09:30","48","90","5.2"
"ירושלים, מרכז","25/10/2022 09:40","47","100","4"
"ירושלים, מרכז","25/10/2022 09:50","46","92","4.8"
"ירושלים, מרכז","25/10/2022 10:00","46","90","5.6"
"ירושלים, מרכז","25/10/2022 10:10","46","100","4.5"
"ירושלים, מרכז","25/10/2022 10:20","45","102","4.9"
"ירושלים, מרכז","25/10/2022 10:30","45","100","4.5"
"ירושלים, מרכז","25/10/2022 10:40","44","115","4.4"
"ירושלים, מרכז","25/10/2022 10:50","44","104","4.4"
"ירושלים, מרכז","25/10/2022 11:00","44","96","5.6"
"ירושלים, מרכז","25/10/2022 11:10","44","95","5.6"
"ירושלים, מרכז","25/10/2022 11:20","44","104","4.8"
"ירושלים, מרכז","25/10/2022 11:30","43","100","4.5"
"ירושלים, מרכז","25/10/2022 11:40","42","105","5.4"
"ירושלים, מרכז","25/10/2022 11:50","41","115","4.6"
"ירושלים, מרכז","25/10/2022 12:00","41","99","5"
"ירושלים, מרכז","25/10/2022 12:10","41","104","6.3"
"ירושלים, מרכז","25/10/2022 12:20","40","98","5.6"
"ירושלים, מרכז","25/10/2022 12:30","40","103","6"
"ירושלים, מרכז","25/10/2022 12:40","40","92","6.1"
"ירושלים, מרכז","25/10/2022 12:50","40","94","6.1"
"ירושלים, מרכז","25/10/2022 13:00","40","102","5.5"
"ירושלים, מרכז","25/10/2022 13:10","39","95","4.3"
"ירושלים, מרכז","25/10/2022 13:20","38","117","3.8"
"ירושלים, מרכז","25/10/2022 13:30","38","97","3.4"
"ירושלים, מרכז","25/10/2022 13:40","39","105","3.8"
"ירושלים, מרכז","25/10/2022 13:50","40","101","4"
"ירושלים, מרכז","25/10/2022 14:00","39","105","3.4"
"ירושלים, מרכז","25/10/2022 14:10","40","92","3.3"
"ירושלים, מרכז","25/10/2022 14:20","40","95","4.1"
"ירושלים, מרכז","25/10/2022 14:30","40","89","4.6"
"ירושלים, מרכז","25/10/2022 14:40","40","87","4.6"
"ירושלים, מרכז","25/10/2022 14:50","40","83","4.3"
"ירושלים, מרכז","25/10/2022 15:00","40","78","4.5"
"ירושלים, מרכז","25/10/2022 15:10","41","86","4.6"
"ירושלים, מרכז","25/10/2022 15:20","43","78","5.1"
"ירושלים, מרכז","25/10/2022 15:30","44","80","4.7"
"ירושלים, מרכז","25/10/2022 15:40","45","84","5.4"
"ירושלים, מרכז","25/10/2022 15:50","45","77","4.3"
"ירושלים, מרכז","25/10/2022 16:00","44","85","4.7"
"ירושלים, מרכז","25/10/2022 16:10","44","82","4.3"
"ירושלים, מרכז","25/10/2022 16:20","44","80","4.5"
"ירושלים, מרכז","25/10/2022 16:30","44","76","3.9"
"ירושלים, מרכז","25/10/2022 16:40","44","84","4"
"ירושלים, מרכז","25/10/2022 16:50","44","94","3.8"
"ירושלים, מרכז","25/10/2022 17:00","44","100","3.3"
"ירושלים, מרכז","25/10/2022 17:10","44","93","3.6"
"ירושלים, מרכז","25/10/2022 17:20","44","90","4.6"
"ירושלים, מרכז","25/10/2022 17:30","45","88","5.1"
"ירושלים, מרכז","25/10/2022 17:40","45","88","5.1"
"ירושלים, מרכז","25/10/2022 17:50","46","96","4.9"
"ירושלים, מרכז","25/10/2022 18:00","48","95","5"
"ירושלים, מרכז","25/10/2022 18:10","48","95","4.3"
"ירושלים, מרכז","25/10/2022 18:20","49","93","4.9"
"ירושלים, מרכז","25/10/2022 18:30","50","93","4.2"
"ירושלים, מרכז","25/10/2022 18:40","50","88","4.9"
"ירושלים, מרכז","25/10/2022 18:50","50","93","3.9"
"ירושלים, מרכז","25/10/2022 19:00","50","91","3.9"
"ירושלים, מרכז","25/10/2022 19:10","51","90","4.2"
"ירושלים, מרכז","25/10/2022 19:20","51","92","4"
"ירושלים, מרכז","25/10/2022 19:30","51","106","3.4"
"ירושלים, מרכז","25/10/2022 19:40","50","109","2.8"
"ירושלים, מרכז","25/10/2022 19:50","51","102","3.3"
"ירושלים, מרכז","25/10/2022 20:00","51","97","3.9"
"ירושלים, מרכז","25/10/2022 20:10","51","94","3.5"
"ירושלים, מרכז","25/10/2022 20:20","52","87","4.4"
"ירושלים, מרכז","25/10/2022 20:30","52","95","3.4"
"ירושלים, מרכז","25/10/2022 20:40","53","102","2.7"
"ירושלים, מרכז","25/10/2022 20:50","53","103","2.9"
"ירושלים, מרכז","25/10/2022 21:00","54","102","2.6"
"ירושלים, מרכז","25/10/2022 21:10","54","111","2.5"
"ירושלים, מרכז","25/10/2022 21:20","54","117","2.7"
"ירושלים, מרכז","25/10/2022 21:30","53","123","3.1"
"ירושלים, מרכז","25/10/2022 21:40","53","127","2.8"
"ירושלים, מרכז","25/10/2022 21:50","52","124","4"
"ירושלים, מרכז","25/10/2022 22:00","52","124","4.4"
"ירושלים, מרכז","25/10/2022 22:10","52","124","4.1"
"ירושלים, מרכז","25/10/2022 22:20","53","121","3.4"
"ירושלים, מרכז","25/10/2022 22:30","53","121","3.9"
"ירושלים, מרכז","25/10/2022 22:40","53","122","5.3"
"ירושלים, מרכז","25/10/2022 22:50","53","121","5.4"
"ירושלים, מרכז","25/10/2022 23:00","54","121","4.7"
"ירושלים, מרכז","25/10/2022 23:10","54","124","5"
"ירושלים, מרכז","25/10/2022 23:20","54","123","5.5"
"ירושלים, מרכז","25/10/2022 23:30","54","123","5.7"
"ירושלים, מרכז","25/10/2022 23:40","54","115","4.1"
"ירושלים, מרכז","25/10/2022 23:50","55","119","3.9"
"ירושלים, מרכז","26/10/2022 00:00","54","114","3.7"
"ירושלים, מרכז","26/10/2022 00:10","55","117","3.4"
"ירושלים, מרכז","26/10/2022 00:20","55","122","4.5"
"ירושלים, מרכז","26/10/2022 00:30","55","123","4.8"
"ירושלים, מרכז","26/10/2022 00:40","55","118","4.5"
"ירושלים, מרכז","26/10/2022 00:50","55","117","4.4"
"ירושלים, מרכז","26/10/2022 01:00","57","110","3.2"
"ירושלים, מרכז","26/10/2022 01:10","58","101","3.2"
"ירושלים, מרכז","26/10/2022 01:20","59","108","3"
"ירושלים, מרכז","26/10/2022 01:30","60","100","3.2"
"ירושלים, מרכז","26/10/2022 01:40","60","111","3.3"
"ירושלים, מרכז","26/10/2022 01:50","61","118","3.7"
"ירושלים, מרכז","26/10/2022 02:00","61","118","4.7"
"ירושלים, מרכז","26/10/2022 02:10","60","116","4.4"
"ירושלים, מרכז","26/10/2022 02:20","60","115","4.1"
"ירושלים, מרכז","26/10/2022 02:30","61","117","4.1"
"ירושלים, מרכז","26/10/2022 02:40","61","117","3.4"
"ירושלים, מרכז","26/10/2022 02:50","61","122","4.3"
"ירושלים, מרכז","26/10/2022 03:00","62","117","3.3"
"ירושלים, מרכז","26/10/2022 03:10","63","117","2.8"
"ירושלים, מרכז","26/10/2022 03:20","63","117","3.1"
"ירושלים, מרכז","26/10/2022 03:30","63","114","2.8"
"ירושלים, מרכז","26/10/2022 03:40","63","122","3.9"
"ירושלים, מרכז","26/10/2022 03:50","63","115","3.4"
"ירושלים, מרכז","26/10/2022 04:00","63","109","2.9"
"ירושלים, מרכז","26/10/2022 04:10","63","117","3.3"
"ירושלים, מרכז","26/10/2022 04:20","64","113","3.1"
"ירושלים, מרכז","26/10/2022 04:30","64","114","2.1"
"ירושלים, מרכז","26/10/2022 04:40","65","110","1.6"
"ירושלים, מרכז","26/10/2022 04:50","64","111","1.9"
"ירושלים, מרכז","26/10/2022 05:00","65","91","2.6"
"ירושלים, מרכז","26/10/2022 05:10","65","101","2.6"
"ירושלים, מרכז","26/10/2022 05:20","64","112","2.7"
"ירושלים, מרכז","26/10/2022 05:30","65","107","2.6"
"ירושלים, מרכז","26/10/2022 05:40","66","117","2.6"
"ירושלים, מרכז","26/10/2022 05:50","66","120","1.8"
"ירושלים, מרכז","26/10/2022 06:00","66","123","2.1"
"ירושלים, מרכז","26/10/2022 06:10","66","113","2.2"
"ירושלים, מרכז","26/10/2022 06:20","66","116","2.7"
"ירושלים, מרכז","26/10/2022 06:30","65","125","4.2"
"ירושלים, מרכז","26/10/2022 06:40","65","123","4.5"
"ירושלים, מרכז","26/10/2022 06:50","65","131","4.3"
"ירושלים, מרכז","26/10/2022 07:00","67","131","3.8"
"ירושלים, מרכז","26/10/2022 07:10","73","132","3.4"
"ירושלים, מרכז","26/10/2022 07:20","73","131","3.6"
"ירושלים, מרכז","26/10/2022 07:30","73","130","3.9"
"ירושלים, מרכז","26/10/2022 07:40","72","130","4"
"ירושלים, מרכז","26/10/2022 07:50","72","124","3.8"
"ירושלים, מרכז","26/10/2022 08:00","71","126","4.3"
"ירושלים, מרכז","26/10/2022 08:10","69","128","4.3"
"ירושלים, מרכז","26/10/2022 08:20","68","124","3.9"
"ירושלים, מרכז","26/10/2022 08:30","67","118","3"
"ירושלים, מרכז","26/10/2022 08:40","65","114","3.1"
"ירושלים, מרכז","26/10/2022 08:50","65","109","3"
"ירושלים, מרכז","26/10/2022 09:00","64","113","2.5"
"ירושלים, מרכז","26/10/2022 09:10","63","113","3.2"
"ירושלים, מרכז","26/10/2022 09:20","63","117","3.1"
"ירושלים, מרכז","26/10/2022 09:30","62","112","3.2"
"ירושלים, מרכז","26/10/2022 09:40","59","113","3.3"
"ירושלים, מרכז","26/10/2022 09:50","57","110","3.7"
"ירושלים, מרכז","26/10/2022 10:00","56","113","3.6"
"ירושלים, מרכז","26/10/2022 10:10","55","115","3.6"
"ירושלים, מרכז","26/10/2022 10:20","54","100","3.6"
"ירושלים, מרכז","26/10/2022 10:30","57","93","3.9"
"ירושלים, מרכז","26/10/2022 10:40","55","107","2.4"
"ירושלים, מרכז","26/10/2022 10:50","53","112","3.4"
"ירושלים, מרכז","26/10/2022 11:00","54","96","3.9"
"ירושלים, מרכז","26/10/2022 11:10","53","89","3.9"
"ירושלים, מרכז","26/10/2022 11:20","50","108","3.3"
"ירושלים, מרכז","26/10/2022 11:30","50","95","3.8"
"ירושלים, מרכז","26/10/2022 11:40","50","88","4.1"
"ירושלים, מרכז","26/10/2022 11:50","49","87","4.7"
"ירושלים, מרכז","26/10/2022 12:00","49","98","5.1"
"ירושלים, מרכז","26/10/2022 12:10","49","95","4.3"
"ירושלים, מרכז","26/10/2022 12:20","48","103","4.2"
"ירושלים, מרכז","26/10/2022 12:30","47","100","3.6"
"ירושלים, מרכז","26/10/2022 12:40","49","88","4.2"
