station,timestamp,rh,wd,ws
"תל-אביב, חוף",25/11/2018 08:10,84,125,2.9
"תל-אביב, חוף",25/11/2018 08:20,84,121,3.1
"תל-אביב, חוף",25/11/2018 08:30,82,121,2.8
"תל-אביב, חוף",25/11/2018 08:40,81,123,2.7
"תל-אביב, חוף",25/11/2018 08:50,80,135,3
"תל-אביב, חוף",25/11/2018 09:00,78,149,2.8
"תל-אביב, חוף",25/11/2018 09:10,75,135,2.6
"תל-אביב, חוף",25/11/2018 09:20,75,143,3.5
"תל-אביב, חוף",25/11/2018 09:30,74,141,3
"תל-אביב, חוף",25/11/2018 09:40,73,143,2.4
"תל-אביב, חוף",25/11/2018 09:50,71,144,1.9
"תל-אביב, חוף",25/11/2018 10:00,68,161,1.8
"תל-אביב, חוף",25/11/2018 10:10,68,165,2.3
"תל-אביב, חוף",25/11/2018 10:20,69,153,2.6
"תל-אביב, חוף",25/11/2018 10:30,69,163,1.6
"תל-אביב, חוף",25/11/2018 10:40,68,187,1.8
"תל-אביב, חוף",25/11/2018 10:50,67,191,1.6
"תל-אביב, חוף",25/11/2018 11:00,68,198,2.8
"תל-אביב, חוף",25/11/2018 11:10,67,235,2.3
"תל-אביב, חוף",25/11/2018 11:20,66,206,2.4
"תל-אביב, חוף",25/11/2018 11:30,66,220,2.8
"תל-אביב, חוף",25/11/2018 11:40,66,231,2.6
"תל-אביב, חוף",25/11/2018 11:50,67,221,2.7
"תל-אביב, חוף",25/11/2018 12:00,66,223,2.7
"תל-אביב, חוף",25/11/2018 12:10,67,219,3.5
"תל-אביב, חוף",25/11/2018 12:20,67,224,2.8
"תל-אביב, חוף",25/11/2018 12:30,68,211,3.3
"תל-אביב, חוף",25/11/2018 12:40,67,205,2.6
"תל-אביב, חוף",25/11/2018 12:50,67,221,3
"תל-אביב, חוף",25/11/2018 13:00,66,234,3.3
"תל-אביב, חוף",25/11/2018 13:10,64,239,2.7
"תל-אביב, חוף",25/11/2018 13:20,62,242,3.2
"תל-אביב, חוף",25/11/2018 13:30,61,243,3.4
"תל-אביב, חוף",25/11/2018 13:40,61,245,2.7
"תל-אביב, חוף",25/11/2018 13:50,62,243,3.4
"תל-אביב, חוף",25/11/2018 14:00,63,243,2.9
"תל-אביב, חוף",25/11/2018 14:10,59,289,2.8
"תל-אביב, חוף",25/11/2018 14:20,54,313,2.7
"תל-אביב, חוף",25/11/2018 14:30,53,324,2.5
"תל-אביב, חוף",25/11/2018 14:40,55,312,2.9
"תל-אביב, חוף",25/11/2018 14:50,53,304,2.7
"תל-אביב, חוף",25/11/2018 15:00,51,298,3
"תל-אביב, חוף",25/11/2018 15:10,51,300,3.2
"תל-אביב, חוף",25/11/2018 15:20,51,306,3.4
"תל-אביב, חוף",25/11/2018 15:30,53,301,3.6
"תל-אביב, חוף",25/11/2018 15:40,56,297,3.1
"תל-אביב, חוף",25/11/2018 15:50,55,300,3.3
"תל-אביב, חוף",25/11/2018 16:00,57,299,3.3
"תל-אביב, חוף",25/11/2018 16:10,56,296,3.3
"תל-אביב, חוף",25/11/2018 16:20,56,288,3.5
"תל-אביב, חוף",25/11/2018 16:30,56,294,3
"תל-אביב, חוף",25/11/2018 16:40,56,286,3.7
"תל-אביב, חוף",25/11/2018 16:50,55,286,4
"תל-אביב, חוף",25/11/2018 17:00,59,288,4.1
"תל-אביב, חוף",25/11/2018 17:10,59,291,3.5
"תל-אביב, חוף",25/11/2018 17:20,59,289,3.6
"תל-אביב, חוף",25/11/2018 17:30,58,285,2.5
"תל-אביב, חוף",25/11/2018 17:40,60,310,2.2
"תל-אביב, חוף",25/11/2018 17:50,59,291,2.2
"תל-אביב, חוף",25/11/2018 18:00,59,271,2
"תל-אביב, חוף",25/11/2018 18:10,58,265,2.1
"תל-אביב, חוף",25/11/2018 18:20,57,284,2.3
"תל-אביב, חוף",25/11/2018 18:30,59,252,2.4
"תל-אביב, חוף",25/11/2018 18:40,59,262,2.6
"תל-אביב, חוף",25/11/2018 18:50,57,277,2.5
"תל-אביב, חוף",25/11/2018 19:00,55,286,2.7
"תל-אביב, חוף",25/11/2018 19:10,55,254,2.6
"תל-אביב, חוף",25/11/2018 19:20,55,258,2.4
"תל-אביב, חוף",25/11/2018 19:30,57,245,2
"תל-אביב, חוף",25/11/2018 19:40,59,248,2.2
"תל-אביב, חוף",25/11/2018 19:50,59,257,2.2
"תל-אביב, חוף",25/11/2018 20:00,58,262,2.5
"תל-אביב, חוף",25/11/2018 20:10,59,247,1.6
"תל-אביב, חוף",25/11/2018 20:20,60,234,1.4
"תל-אביב, חוף",25/11/2018 20:30,60,168,1.3
"תל-אביב, חוף",25/11/2018 20:40,63,137,1.7
"תל-אביב, חוף",25/11/2018 20:50,64,137,1.4
"תל-אביב, חוף",25/11/2018 21:00,66,118,1.7
"תל-אביב, חוף",25/11/2018 21:10,67,117,2
"תל-אביב, חוף",25/11/2018 21:20,68,111,1.9
"תל-אביב, חוף",25/11/2018 21:30,69,117,2
"תל-אביב, חוף",25/11/2018 21:40,70,114,2.2
"תל-אביב, חוף",25/11/2018 21:50,70,121,2.2
"תל-אביב, חוף",25/11/2018 22:00,70,122,2
"תל-אביב, חוף",25/11/2018 22:10,71,116,1.8
"תל-אביב, חוף",25/11/2018 22:20,72,112,2
"תל-אביב, חוף",25/11/2018 22:30,72,122,2.5
"תל-אביב, חוף",25/11/2018 22:40,73,127,2.5
"תל-אביב, חוף",25/11/2018 22:50,74,128,2.2
"תל-אביב, חוף",25/11/2018 23:00,75,120,2
"תל-אביב, חוף",25/11/2018 23:10,74,140,1.7
"תל-אביב, חוף",25/11/2018 23:20,71,157,2.2
"תל-אביב, חוף",25/11/2018 23:30,71,148,2
"תל-אביב, חוף",25/11/2018 23:40,71,130,2.1
"תל-אביב, חוף",25/11/2018 23:50,73,109,2
"תל-אביב, חוף",26/11/2018 00:00,75,108,2.1
"תל-אביב, חוף",26/11/2018 00:10,75,117,2.1
"תל-אביב, חוף",26/11/2018 00:20,75,117,2.5
"תל-אביב, חוף",26/11/2018 00:30,76,111,2.4
"תל-אביב, חוף",26/11/2018 00:40,76,114,2.4
"תל-אביב, חוף",26/11/2018 00:50,78,115,2.7
"תל-אביב, חוף",26/11/2018 01:00,79,114,2.4
"תל-אביב, חוף",26/11/2018 01:10,80,110,2.8
"תל-אביב, חוף",26/11/2018 01:20,80,115,2.1
"תל-אביב, חוף",26/11/2018 01:30,80,114,2.6
"תל-אביב, חוף",26/11/2018 01:40,80,117,2.5
"תל-אביב, חוף",26/11/2018 01:50,80,116,2.5
"תל-אביב, חוף",26/11/2018 02:00,80,113,2
"תל-אביב, חוף",26/11/2018 02:10,80,118,2.2
"תל-אביב, חוף",26/11/2018 02:20,79,126,2.3
"תל-אביב, חוף",26/11/2018 02:30,79,135,2
"תל-אביב, חוף",26/11/2018 02:40,79,139,2.2
"תל-אביב, חוף",26/11/2018 02:50,79,134,2
"תל-אביב, חוף",26/11/2018 03:00,79,123,2.3
"תל-אביב, חוף",26/11/2018 03:10,79,126,2.4
"תל-אביב, חוף",26/11/2018 03:20,78,147,2.6
"תל-אביב, חוף",26/11/2018 03:30,78,141,2.5
"תל-אביב, חוף",26/11/2018 03:40,78,135,2.1
"תל-אביב, חוף",26/11/2018 03:50,79,123,2.4
"תל-אביב, חוף",26/11/2018 04:00,80,115,2.4
"תל-אביב, חוף",26/11/2018 04:10,80,114,2.5
"תל-אביב, חוף",26/11/2018 04:20,81,121,2.7
"תל-אביב, חוף",26/11/2018 04:30,81,120,2.6
"תל-אביב, חוף",26/11/2018 04:40,81,120,2.5
"תל-אביב, חוף",26/11/2018 04:50,81,120,2.7
"תל-אביב, חוף",26/11/2018 05:00,82,117,2.7
"תל-אביב, חוף",26/11/2018 05:10,82,114,2.2
"תל-אביב, חוף",26/11/2018 05:20,82,117,2.7
"תל-אביב, חוף",26/11/2018 05:30,82,113,2.5
"תל-אביב, חוף",26/11/2018 05:40,82,119,2.6
"תל-אביב, חוף",26/11/2018 05:50,83,116,2.3
"תל-אביב, חוף",26/11/2018 06:00,82,120,2.5
"תל-אביב, חוף",26/11/2018 06:10,82,120,2.8
"תל-אביב, חוף",26/11/2018 06:20,82,120,2.4
"תל-אביב, חוף",26/11/2018 06:30,82,124,2.5
"תל-אביב, חוף",26/11/2018 06:40,82,122,2.9
"תל-אביב, חוף",26/11/2018 06:50,82,117,2.7
"תל-אביב, חוף",26/11/2018 07:00,82,117,2.3
"תל-אביב, חוף",26/11/2018 07:10,82,117,2.2
"תל-אביב, חוף",26/11/2018 07:20,82,117,2.4
"תל-אביב, חוף",26/11/2018 07:30,82,121,2.4
"תל-אביב, חוף",26/11/2018 07:40,82,121,2.8
"תל-אביב, חוף",26/11/2018 07:50,82,119,2.5
"תל-אביב, חוף",26/11/2018 08:00,82,122,2.7
"תל-אביב, חוף",26/11/2018 08:10,81,119,2.8
"תל-אביב, חוף",26/11/2018 08:20,80,123,3
"תל-אביב, חוף",26/11/2018 08:30,79,126,2.5
"תל-אביב, חוף",26/11/2018 08:40,77,121,2.7
"תל-אביב, חוף",26/11/2018 08:50,75,119,2.3
"תל-אביב, חוף",26/11/2018 09:00,74,119,2.8
"תל-אביב, חוף",26/11/2018 09:10,72,137,3
"תל-אביב, חוף",26/11/2018 09:20,71,146,2.9
"תל-אביב, חוף",26/11/2018 09:30,70,159,2.7
"תל-אביב, חוף",26/11/2018 09:40,69,175,2.6
"תל-אביב, חוף",26/11/2018 09:50,70,165,3.1
"תל-אביב, חוף",26/11/2018 10:00,70,148,2.1
"תל-אביב, חוף",26/11/2018 10:10,70,161,3
"תל-אביב, חוף",26/11/2018 10:20,69,179,3.1
"תל-אביב, חוף",26/11/2018 10:30,69,174,3.6
"תל-אביב, חוף",26/11/2018 10:40,68,162,2.8
"תל-אביב, חוף",26/11/2018 10:50,67,167,2.7
"תל-אביב, חוף",26/11/2018 11:00,67,181,2.9
"תל-אביב, חוף",26/11/2018 11:10,66,178,2.7
"תל-אביב, חוף",26/11/2018 11:20,65,167,2.5
"תל-אביב, חוף",26/11/2018 11:30,62,158,1.7
"תל-אביב, חוף",26/11/2018 11:40,63,155,2.1
"תל-אביב, חוף",26/11/2018 11:50,63,163,2.3
"תל-אביב, חוף",26/11/2018 12:00,62,180,1.7
"תל-אביב, חוף",26/11/2018 12:10,61,187,2.2
"תל-אביב, חוף",26/11/2018 12:20,60,221,1.6
"תל-אביב, חוף",26/11/2018 12:30,56,222,1.9
"תל-אביב, חוף",26/11/2018 12:40,58,195,1.5
"תל-אביב, חוף",26/11/2018 12:50,58,262,3.3
"תל-אביב, חוף",26/11/2018 13:00,57,263,3.1
"תל-אביב, חוף",26/11/2018 13:10,59,264,2.7
"תל-אביב, חוף",26/11/2018 13:20,61,262,2.6
"תל-אביב, חוף",26/11/2018 13:30,61,264,2.3
"תל-אביב, חוף",26/11/2018 13:40,60,273,2.3
"תל-אביב, חוף",26/11/2018 13:50,59,268,3.2
"תל-אביב, חוף",26/11/2018 14:00,56,262,3.4
"תל-אביב, חוף",26/11/2018 14:10,58,270,3.1
"תל-אביב, חוף",26/11/2018 14:20,58,276,2.5
"תל-אביב, חוף",26/11/2018 14:30,57,275,2.2
"תל-אביב, חוף",26/11/2018 14:40,58,257,2
"תל-אביב, חוף",26/11/2018 14:50,56,265,1.8
"תל-אביב, חוף",26/11/2018 15:00,54,278,1.5
"תל-אביב, חוף",26/11/2018 15:10,57,261,1.9
"תל-אביב, חוף",26/11/2018 15:20,57,281,1.8
"תל-אביב, חוף",26/11/2018 15:30,56,279,1.7
"תל-אביב, חוף",26/11/2018 15:40,57,279,1.7
"תל-אביב, חוף",26/11/2018 15:50,58,279,2
"תל-אביב, חוף",26/11/2018 16:00,60,278,1.7
"תל-אביב, חוף",26/11/2018 16:10,62,285,1.9
"תל-אביב, חוף",26/11/2018 16:20,61,276,1.8
"תל-אביב, חוף",26/11/2018 16:30,59,286,1.6
"תל-אביב, חוף",26/11/2018 16:40,59,281,1.5
"תל-אביב, חוף",26/11/2018 16:50,60,283,1.2
"תל-אביב, חוף",26/11/2018 17:00,60,284,1.2
"תל-אביב, חוף",26/11/2018 17:10,59,293,1.1
"תל-אביב, חוף",26/11/2018 17:20,63,325,1.1
"תל-אביב, חוף",26/11/2018 17:30,64,334,1.2
"תל-אביב, חוף",26/11/2018 17:40,66,341,1.5
"תל-אביב, חוף",26/11/2018 17:50,65,349,1.9
"תל-אביב, חוף",26/11/2018 18:00,65,352,2.2
"תל-אביב, חוף",26/11/2018 18:10,66,345,2.2
"תל-אביב, חוף",26/11/2018 18:20,65,354,2.4
"תל-אביב, חוף",26/11/2018 18:30,65,352,2.4
"תל-אביב, חוף",26/11/2018 18:40,66,4,2.3
"תל-אביב, חוף",26/11/2018 18:50,65,357,2.6
"תל-אביב, חוף",26/11/2018 19:00,66,14,1.8
"תל-אביב, חוף",26/11/2018 19:10,66,21,2.1
"תל-אביב, חוף",26/11/2018 19:20,66,36,1.6
"תל-אביב, חוף",26/11/2018 19:30,67,35,1.7
"תל-אביב, חוף",26/11/2018 19:40,68,32,1.7
"תל-אביב, חוף",26/11/2018 19:50,68,9,2
"תל-אביב, חוף",26/11/2018 20:00,68,12,2.6
"תל-אביב, חוף",26/11/2018 20:10,67,21,2.1
"תל-אביב, חוף",26/11/2018 20:20,67,13,3.2
"תל-אביב, חוף",26/11/2018 20:30,68,19,2.9
"תל-אביב, חוף",26/11/2018 20:40,68,47,1.6
"תל-אביב, חוף",26/11/2018 20:50,68,39,1.8
"תל-אביב, חוף",26/11/2018 21:00,68,45,2
"תל-אביב, חוף",26/11/2018 21:10,68,33,1.8
"תל-אביב, חוף",26/11/2018 21:20,68,55,1.7
"תל-אביב, חוף",26/11/2018 21:30,68,50,2
"תל-אביב, חוף",26/11/2018 21:40,68,55,2
"תל-אביב, חוף",26/11/2018 21:50,68,61,1.9
"תל-אביב, חוף",26/11/2018 22:00,68,74,1.5
"תל-אביב, חוף",26/11/2018 22:10,67,70,1.5
"תל-אביב, חוף",26/11/2018 22:20,67,65,1.3
"תל-אביב, חוף",26/11/2018 22:30,65,46,2.3
"תל-אביב, חוף",26/11/2018 22:40,65,55,2.4
"תל-אביב, חוף",26/11/2018 22:50,65,49,2.5
"תל-אביב, חוף",26/11/2018 23:00,65,53,2.3
"תל-אביב, חוף",26/11/2018 23:10,64,54,1.7
"תל-אביב, חוף",26/11/2018 23:20,63,48,2
"תל-אביב, חוף",26/11/2018 23:30,62,58,2.3
"תל-אביב, חוף",26/11/2018 23:40,63,58,2.3
"תל-אביב, חוף",26/11/2018 23:50,62,54,2.4
"תל-אביב, חוף",27/11/2018 00:00,61,50,2.6
"תל-אביב, חוף",27/11/2018 00:10,61,49,2.3
"תל-אביב, חוף",27/11/2018 00:20,62,50,1.8
"תל-אביב, חוף",27/11/2018 00:30,62,53,1.9
"תל-אביב, חוף",27/11/2018 00:40,62,51,2
"תל-אביב, חוף",27/11/2018 00:50,64,86,1.2
"תל-אביב, חוף",27/11/2018 01:00,68,112,1.3
"תל-אביב, חוף",27/11/2018 01:10,71,116,1.4
"תל-אביב, חוף",27/11/2018 01:20,72,110,1.2
"תל-אביב, חוף",27/11/2018 01:30,73,109,1.3
"תל-אביב, חוף",27/11/2018 01:40,74,119,1.4
"תל-אביב, חוף",27/11/2018 01:50,75,121,1.8
"תל-אביב, חוף",27/11/2018 02:00,76,112,1
"תל-אביב, חוף",27/11/2018 02:10,76,114,0.9
"תל-אביב, חוף",27/11/2018 02:20,76,127,0.9
"תל-אביב, חוף",27/11/2018 02:30,75,129,0.9
"תל-אביב, חוף",27/11/2018 02:40,77,124,0.7
"תל-אביב, חוף",27/11/2018 02:50,77,128,0.8
"תל-אביב, חוף",27/11/2018 03:00,77,134,1.1
"תל-אביב, חוף",27/11/2018 03:10,77,131,1.6
"תל-אביב, חוף",27/11/2018 03:20,78,129,1.4
"תל-אביב, חוף",27/11/2018 03:30,78,120,1.5
"תל-אביב, חוף",27/11/2018 03:40,79,119,1.7
"תל-אביב, חוף",27/11/2018 03:50,79,121,2
"תל-אביב, חוף",27/11/2018 04:00,79,125,1.5
"תל-אביב, חוף",27/11/2018 04:10,79,127,1.5
"תל-אביב, חוף",27/11/2018 04:20,80,136,1.6
"תל-אביב, חוף",27/11/2018 04:30,80,131,1.9
"תל-אביב, חוף",27/11/2018 04:40,80,124,2.2
"תל-אביב, חוף",27/11/2018 04:50,80,117,2.3
"תל-אביב, חוף",27/11/2018 05:00,81,117,2.1
"תל-אביב, חוף",27/11/2018 05:10,81,118,1.8
"תל-אביב, חוף",27/11/2018 05:20,81,108,1.5
"תל-אביב, חוף",27/11/2018 05:30,81,112,1.8
"תל-אביב, חוף",27/11/2018 05:40,81,117,1.9
"תל-אביב, חוף",27/11/2018 05:50,80,120,2.7
"תל-אביב, חוף",27/11/2018 06:00,80,119,2.3
"תל-אביב, חוף",27/11/2018 06:10,79,117,1.9
"תל-אביב, חוף",27/11/2018 06:20,79,113,1
"תל-אביב, חוף",27/11/2018 06:30,78,120,1
"תל-אביב, חוף",27/11/2018 06:40,78,123,1.7
"תל-אביב, חוף",27/11/2018 06:50,78,118,2
"תל-אביב, חוף",27/11/2018 07:00,79,118,2
"תל-אביב, חוף",27/11/2018 07:10,78,126,2.5
"תל-אביב, חוף",27/11/2018 07:20,78,133,2.3
"תל-אביב, חוף",27/11/2018 07:30,78,129,2.6
"תל-אביב, חוף",27/11/2018 07:40,78,134,2.3
"תל-אביב, חוף",27/11/2018 07:50,77,128,2.5
"תל-אביב, חוף",27/11/2018 08:00,77,121,2.4
"תל-אביב, חוף",27/11/2018 08:10,77,113,1.7
"תל-אביב, חוף",27/11/2018 08:20,75,126,2
"תל-אביב, חוף",27/11/2018 08:30,74,116,1.9
"תל-אביב, חוף",27/11/2018 08:40,71,126,2.1
"תל-אביב, חוף",27/11/2018 08:50,69,122,2.1
"תל-אביב, חוף",27/11/2018 09:00,67,126,2.7
"תל-אביב, חוף",27/11/2018 09:10,65,123,3.1
"תל-אביב, חוף",27/11/2018 09:20,66,121,3.4
"תל-אביב, חוף",27/11/2018 09:30,65,120,3.2
"תל-אביב, חוף",27/11/2018 09:40,66,121,3.3
"תל-אביב, חוף",27/11/2018 09:50,66,111,2.6
"תל-אביב, חוף",27/11/2018 10:00,65,112,2.6
"תל-אביב, חוף",27/11/2018 10:10,64,112,2.5
"תל-אביב, חוף",27/11/2018 10:20,62,121,2.6
"תל-אביב, חוף",27/11/2018 10:30,60,123,2.5
"תל-אביב, חוף",27/11/2018 10:40,59,117,2
"תל-אביב, חוף",27/11/2018 10:50,56,131,1.6
"תל-אביב, חוף",27/11/2018 11:00,54,125,1.4
"תל-אביב, חוף",27/11/2018 11:10,52,122,1.4
"תל-אביב, חוף",27/11/2018 11:20,51,116,1.1
"תל-אביב, חוף",27/11/2018 11:30,51,114,0.6
"תל-אביב, חוף",27/11/2018 11:40,53,313,1.5
"תל-אביב, חוף",27/11/2018 11:50,52,300,1.5
"תל-אביב, חוף",27/11/2018 12:00,49,307,1.9
"תל-אביב, חוף",27/11/2018 12:10,53,290,2.6
"תל-אביב, חוף",27/11/2018 12:20,52,301,2.7
"תל-אביב, חוף",27/11/2018 12:30,52,320,1.7
"תל-אביב, חוף",27/11/2018 12:40,52,330,1.5
"תל-אביב, חוף",27/11/2018 12:50,51,338,1.2
"תל-אביב, חוף",27/11/2018 13:00,53,317,1.2
"תל-אביב, חוף",27/11/2018 13:10,50,305,1
"תל-אביב, חוף",27/11/2018 13:20,52,287,1.8
"תל-אביב, חוף",27/11/2018 13:30,49,307,1.6
"תל-אביב, חוף",27/11/2018 13:40,53,292,2.3
"תל-אביב, חוף",27/11/2018 13:50,51,304,2.3
"תל-אביב, חוף",27/11/2018 14:00,51,301,2.5
"תל-אביב, חוף",27/11/2018 14:10,52,306,2.9
"תל-אביב, חוף",27/11/2018 14:20,50,308,2.9
"תל-אביב, חוף",27/11/2018 14:30,50,309,2.8
"תל-אביב, חוף",27/11/2018 14:40,50,311,2.7
"תל-אביב, חוף",27/11/2018 14:50,50,330,2.9
"תל-אביב, חוף",27/11/2018 15:00,52,324,2.8
"תל-אביב, חוף",27/11/2018 15:10,52,323,2.9
"תל-אביב, חוף",27/11/2018 15:20,53,331,3.2
"תל-אביב, חוף",27/11/2018 15:30,54,337,3
"תל-אביב, חוף",27/11/2018 15:40,55,335,3.3
"תל-אביב, חוף",27/11/2018 15:50,55,334,3.9
"תל-אביב, חוף",27/11/2018 16:00,55,336,2.7
"תל-אביב, חוף",27/11/2018 16:10,53,333,2.5
"תל-אביב, חוף",27/11/2018 16:20,53,332,2.6
"תל-אביב, חוף",27/11/2018 16:30,55,332,3
"תל-אביב, חוף",27/11/2018 16:40,56,335,3.2
"תל-אביב, חוף",27/11/2018 16:50,57,334,3.1
"תל-אביב, חוף",27/11/2018 17:00,57,343,2.8
"תל-אביב, חוף",27/11/2018 17:10,56,348,3
"תל-אביב, חוף",27/11/2018 17:20,56,350,3.2
"תל-אביב, חוף",27/11/2018 17:30,58,351,2.7
"תל-אביב, חוף",27/11/2018 17:40,59,356,3.1
"תל-אביב, חוף",27/11/2018 17:50,60,358,3
"תל-אביב, חוף",27/11/2018 18:00,60,0,2.4
"תל-אביב, חוף",27/11/2018 18:10,60,3,1.9
"תל-אביב, חוף",27/11/2018 18:20,61,8,1.8
"תל-אביב, חוף",27/11/2018 18:30,61,3,1.5
"תל-אביב, חוף",27/11/2018 18:40,60,337,1.6
"תל-אביב, חוף",27/11/2018 18:50,58,334,2
"תל-אביב, חוף",27/11/2018 19:00,59,342,2.1
"תל-אביב, חוף",27/11/2018 19:10,59,347,1.9
"תל-אביב, חוף",27/11/2018 19:20,60,350,2.1
"תל-אביב, חוף",27/11/2018 19:30,58,355,1.6
"תל-אביב, חוף",27/11/2018 19:40,60,84,1
"תל-אביב, חוף",27/11/2018 19:50,63,126,1.1
"תל-אביב, חוף",27/11/2018 20:00,62,124,1.4
"תל-אביב, חוף",27/11/2018 20:10,62,122,1.4
"תל-אביב, חוף",27/11/2018 20:20,63,126,1.4
"תל-אביב, חוף",27/11/2018 20:30,63,128,1
"תל-אביב, חוף",27/11/2018 20:40,64,130,1.2
"תל-אביב, חוף",27/11/2018 20:50,65,128,1.2
"תל-אביב, חוף",27/11/2018 21:00,65,132,1.4
"תל-אביב, חוף",27/11/2018 21:10,66,125,1.8
"תל-אביב, חוף",27/11/2018 21:20,67,119,2.6
"תל-אביב, חוף",27/11/2018 21:30,68,121,2.6
"תל-אביב, חוף",27/11/2018 21:40,69,117,3
"תל-אביב, חוף",27/11/2018 21:50,70,117,3.1
"תל-אביב, חוף",27/11/2018 22:00,70,117,3.3
"תל-אביב, חוף",27/11/2018 22:10,70,118,3.3
"תל-אביב, חוף",27/11/2018 22:20,71,119,3.2
"תל-אביב, חוף",27/11/2018 22:30,72,115,3.3
"תל-אביב, חוף",27/11/2018 22:40,73,115,2.5
"תל-אביב, חוף",27/11/2018 22:50,73,120,2.1
"תל-אביב, חוף",27/11/2018 23:00,72,125,2.1
"תל-אביב, חוף",27/11/2018 23:10,73,129,1.3
"תל-אביב, חוף",27/11/2018 23:20,73,127,1.6
"תל-אביב, חוף",27/11/2018 23:30,74,127,2.2
"תל-אביב, חוף",27/11/2018 23:40,74,122,2
"תל-אביב, חוף",27/11/2018 23:50,74,121,1.6
"תל-אביב, חוף",28/11/2018 00:00,74,120,1.9
"תל-אביב, חוף",28/11/2018 00:10,74,115,2.3
"תל-אביב, חוף",28/11/2018 00:20,74,122,2.3
"תל-אביב, חוף",28/11/2018 00:30,72,129,2.2
"תל-אביב, חוף",28/11/2018 00:40,74,132,2.5
"תל-אביב, חוף",28/11/2018 00:50,76,123,3
"תל-אביב, חוף",28/11/2018 01:00,76,130,2.9
"תל-אביב, חוף",28/11/2018 01:10,76,133,2.2
"תל-אביב, חוף",28/11/2018 01:20,77,123,2.9
"תל-אביב, חוף",28/11/2018 01:30,77,122,2.8
"תל-אביב, חוף",28/11/2018 01:40,76,128,2.6
"תל-אביב, חוף",28/11/2018 01:50,76,120,3
"תל-אביב, חוף",28/11/2018 02:00,75,123,3.1
"תל-אביב, חוף",28/11/2018 02:10,75,124,3.3
"תל-אביב, חוף",28/11/2018 02:20,75,124,3.2
"תל-אביב, חוף",28/11/2018 02:30,75,123,3.2
"תל-אביב, חוף",28/11/2018 02:40,74,124,2.8
"תל-אביב, חוף",28/11/2018 02:50,73,120,3.2
"תל-אביב, חוף",28/11/2018 03:00,72,121,3.1
"תל-אביב, חוף",28/11/2018 03:10,70,119,3
"תל-אביב, חוף",28/11/2018 03:20,69,118,2.9
"תל-אביב, חוף",28/11/2018 03:30,68,120,3.1
"תל-אביב, חוף",28/11/2018 03:40,68,121,3.3
"תל-אביב, חוף",28/11/2018 03:50,69,122,3.1
"תל-אביב, חוף",28/11/2018 04:00,70,119,3.2
"תל-אביב, חוף",28/11/2018 04:10,70,121,3
"תל-אביב, חוף",28/11/2018 04:20,69,120,3
"תל-אביב, חוף",28/11/2018 04:30,69,125,2.4
"תל-אביב, חוף",28/11/2018 04:40,69,128,2.1
"תל-אביב, חוף",28/11/2018 04:50,69,132,2.1
"תל-אביב, חוף",28/11/2018 05:00,68,180,0.7
"תל-אביב, חוף",28/11/2018 05:10,68,132,1.4
"תל-אביב, חוף",28/11/2018 05:20,67,122,1.8
"תל-אביב, חוף",28/11/2018 05:30,68,119,2
"תל-אביב, חוף",28/11/2018 05:40,67,128,1.6
"תל-אביב, חוף",28/11/2018 05:50,68,127,1.6
"תל-אביב, חוף",28/11/2018 06:00,69,116,1.9
"תל-אביב, חוף",28/11/2018 06:10,68,122,2
"תל-אביב, חוף",28/11/2018 06:20,68,122,2.1
"תל-אביב, חוף",28/11/2018 06:30,68,122,1.6
"תל-אביב, חוף",28/11/2018 06:40,68,119,1.4
"תל-אביב, חוף",28/11/2018 06:50,67,130,1.2
"תל-אביב, חוף",28/11/2018 07:00,68,130,1.2
"תל-אביב, חוף",28/11/2018 07:10,68,137,1.1
"תל-אביב, חוף",28/11/2018 07:20,68,139,0.7
"תל-אביב, חוף",28/11/2018 07:30,69,134,1.1
"תל-אביב, חוף",28/11/2018 07:40,68,132,1.9
"תל-אביב, חוף",28/11/2018 07:50,68,126,2.2
"תל-אביב, חוף",28/11/2018 08:00,67,125,2.1
"תל-אביב, חוף",28/11/2018 08:10,66,130,1.8
"תל-אביב, חוף",28/11/2018 08:20,64,127,2.1
"תל-אביב, חוף",28/11/2018 08:30,62,123,2.4
"תל-אביב, חוף",28/11/2018 08:40,60,121,2.1
"תל-אביב, חוף",28/11/2018 08:50,58,121,1.1
"תל-אביב, חוף",28/11/2018 09:00,55,123,0.6
"תל-אביב, חוף",28/11/2018 09:10,52,132,0.7
"תל-אביב, חוף",28/11/2018 09:20,49,124,0.2
"תל-אביב, חוף",28/11/2018 09:30,51,299,0.4
"תל-אביב, חוף",28/11/2018 09:40,55,282,1.2
"תל-אביב, חוף",28/11/2018 09:50,58,272,1.3
"תל-אביב, חוף",28/11/2018 10:00,53,344,1.2
"תל-אביב, חוף",28/11/2018 10:10,53,356,1.2
"תל-אביב, חוף",28/11/2018 10:20,53,357,1.3
"תל-אביב, חוף",28/11/2018 10:30,52,339,1.1
"תל-אביב, חוף",28/11/2018 10:40,49,329,1.3
"תל-אביב, חוף",28/11/2018 10:50,51,334,1.3
"תל-אביב, חוף",28/11/2018 11:00,52,340,1.3
"תל-אביב, חוף",28/11/2018 11:10,51,342,1.4
"תל-אביב, חוף",28/11/2018 11:20,49,322,1.8
"תל-אביב, חוף",28/11/2018 11:30,50,323,2.1
"תל-אביב, חוף",28/11/2018 11:40,51,309,2.5
